reporting_jurisdiction,partner_jurisdiction,year,total_revenues,related_party_revenues,unrelated_party_revenues,profit_before_tax,income_tax_paid,income_tax_accrued,stated_capital,accumulated_earnings,tangible_assets,num_employees,num_mne_groups,num_subgroups,num_entities,research_development,holding_equity,ip_management,purchasing,manufacturing,sales_marketing,admin_support,regulated_finance,internal_group_finance,insurance,services_unrelated,dormant,other_activity,profit_positive_panel,profit_negative_panel
GBR,POL,2016,131014568.24121986,12079576.488510732,118934991.75270914,9707639.95720626,1315840.5267249309,1811701.7852552547,2510043.3209728757,45833770.67699936,4812554.659214181,2127.7471090007134,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9187091.14667841,-2659943.3240066986
GBR,POL,2017,52918820.30653519,15360838.371795548,37557981.93473964,5409495.469569473,1300956.041302872,1321912.027456012,1729609.6502094502,15044083.722329093,12730395.988675155,264.3656900880414,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4356299.934915248,-872637.2808200684
GBR,POL,2018,20322061.47993555,2800365.73341583,17521695.74651972,3984066.4614668027,686700.9990270074,897635.304870304,4101119.037322893,22390688.96981103,12656188.270297159,110.71320258950911,4.0,4.0,10.0,6.0,3.0,3.0,6.0,11.0,7.0,9.0,2.0,3.0,5.0,8.0,2.0,2.0,3375227.987308275,-1235257.7937948254
GBR,POL,2019,19930496.939633887,7327199.923700254,12603297.015933633,3987152.63512015,888166.109312084,1144398.705529305,3091050.1599190673,14587177.896803476,6154530.822016586,275.6638017160035,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4414958.617278614,-1337174.6711405762
GBR,POL,2020,6064020.860250659,664907.9320628747,5399112.928187785,1575511.7313036171,281253.0360093921,348019.7187165842,23105512.76839465,6158613.027026063,91768297.49485822,186.80866974045026,7.0,7.0,10.0,3.0,0.0,1.0,9.0,9.0,4.0,7.0,1.0,3.0,6.0,2.0,0.0,2.0,1578596.9317121431,-139463.88316924014
GBR,POL,2021,29688412.449446432,14097263.386662627,15591149.062783808,-942662.508308826,0.0,0.0,3379293.054033196,-2206284.5031113513,17073744.547597855,146.34714951474777,6.0,6.0,11.0,3.0,6.0,0.0,12.0,9.0,12.0,10.0,3.0,2.0,1.0,7.0,6.0,2.0,162327.4034662239,-849871.0449542688
GBR,PRT,2016,17434282.251610972,4821586.372451555,12612695.879159417,1814754.782629323,509756.0340304367,709060.6137020531,1193263.900128024,7403673.336495381,2093999.457877097,260.7701901412654,7.0,7.0,11.0,3.0,3.0,3.0,9.0,10.0,11.0,8.0,2.0,1.0,2.0,13.0,2.0,7.0,1653944.2302089625,-335219.08746618195
GBR,PRT,2017,9964655.74182412,4371283.110721659,5593372.631102461,1366017.2948273588,175166.5988523311,227585.59193099634,1959919.8566941742,7341123.7794786645,4742225.930833588,203.41489369073307,3.0,3.0,4.0,2.0,0.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,1390564.059819967,-502643.9950038964
GBR,PRT,2018,512308.0933181493,187711.3778999419,324596.7154182074,724.3126110788495,181.26856864909428,186.58950200772188,11761522.129157199,3234.9170095766344,32467632.28874654,10.620513434511807,17.0,17.0,19.0,9.0,4.0,6.0,18.0,24.0,31.0,8.0,5.0,1.0,8.0,20.0,3.0,6.0,706.6243685281565,-47.04503181954029
GBR,PRT,2019,67036207.266663276,31071679.78793974,35964527.47872353,7094267.858407466,744251.5120410328,876670.0420557992,3764348.496798641,17644571.60889338,10270776.057635583,1603.4259445758498,5.0,5.0,11.0,7.0,5.0,1.0,3.0,16.0,11.0,8.0,1.0,2.0,2.0,3.0,2.0,8.0,7103375.53632843,-1851065.4144333734
GBR,PRT,2020,63473668.68400096,634736.6868400096,62838931.99716095,-12694733.736800194,0.0,0.0,3624305.989610918,-56814123.28031809,13136041.17204108,671.6725419816499,2.0,2.0,3.0,4.0,2.0,1.0,0.0,6.0,8.0,3.0,2.0,6.0,6.0,2.0,2.0,3.0,4605727.250931669,-10513870.184836607
GBR,PRT,2021,61746897.495582104,617468.9749558211,61129428.520626284,-5274313.902579959,0.0,0.0,1386015.4426203624,-21089179.689294774,7076653.4444920765,1758.5209603066605,3.0,3.0,4.0,3.0,3.0,3.0,4.0,10.0,2.0,3.0,4.0,7.0,3.0,5.0,0.0,3.0,1031372.7482787328,-5923909.607873982
GBR,SWE,2016,18376588.131293613,3941450.029977782,14435138.101315832,3859727.049050119,791696.9765883121,869899.9425459292,54852007.42359462,20153498.962741062,91606558.17163575,251.34996088699194,2.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,3.0,1.0,1.0,0.0,2.0,3.0,4294963.916680772,-989689.4054915806
GBR,SWE,2017,5433411.286458358,2587894.953754658,2845516.3327037003,1122008.3588023398,276187.97118071024,345223.9550103288,8936783.40006718,3706900.622581103,15536098.409814922,163.08639776374935,3.0,3.0,5.0,2.0,2.0,2.0,8.0,8.0,7.0,1.0,2.0,1.0,0.0,5.0,2.0,2.0,1279149.7376353552,-195056.3368917779
GBR,SWE,2018,153842359.5642962,51178689.21781258,102663670.3464836,16864844.672414046,4683627.048282751,5328792.966925795,20489222.397122487,56619672.77474607,56507610.562348835,2973.542869148836,3.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,16509087.962336872,-6773019.956017626
GBR,SWE,2019,17840997.01261039,12072630.997711021,5768366.014899369,2804433.635752814,827262.2917283332,875816.5216748308,3505323.6372169694,9791165.592318788,9445521.507429719,57.444809966183186,15.0,15.0,18.0,8.0,2.0,6.0,7.0,14.0,17.0,12.0,5.0,5.0,6.0,15.0,0.0,12.0,3183781.6816990334,-639005.6661403336
GBR,SWE,2020,6941360.994778574,3391798.9640696896,3549562.030708885,1030480.5524557937,301129.25035253493,412435.2328670722,19885290.882233467,5061216.428975157,47395343.65890259,143.09261963690506,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1009641.0190683452,-342826.4697387359
GBR,SWE,2021,11579013.521453664,8450318.630426507,3128694.891027156,-283156.94798570976,0.0,0.0,113741.6203142211,-650285.4087381706,510939.31440805545,54.6128257318807,11.0,11.0,14.0,9.0,5.0,4.0,11.0,17.0,9.0,7.0,6.0,2.0,3.0,8.0,3.0,6.0,61298.392258907515,-333175.8910820905
GBR,TUR,2016,28290378.10971411,4753369.863425372,23537008.24628874,7699165.895313188,1224763.0718915663,1474867.5560684442,1913024.7026873743,29339731.233048685,3805368.3742655995,120.34422678453265,5.0,5.0,7.0,4.0,3.0,2.0,2.0,7.0,5.0,4.0,1.0,0.0,2.0,7.0,0.0,0.0,6713173.810126648,-2146447.198191065
GBR,TUR,2017,4316506.285769162,664323.1436156218,3652183.14215354,953591.977082104,218912.03959643972,256193.78065445888,56094.01033181909,2068178.9793487499,178156.42766061702,55.20373713668321,3.0,3.0,4.0,2.0,3.0,0.0,4.0,3.0,5.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,996264.5913846546,-286792.2314942038
GBR,TUR,2018,8782979.557692442,2036888.6382012116,6746090.9194912305,145087.28097423268,18652.614793068034,20248.708545201473,6097120.911483387,750558.5563113644,12729229.772066271,110.76540598593235,7.0,7.0,9.0,4.0,2.0,3.0,2.0,7.0,9.0,8.0,4.0,4.0,7.0,5.0,2.0,1.0,155605.72568513572,-62240.00737726743
GBR,TUR,2019,23040316.105953667,5406166.788238221,17634149.317715447,1929254.4302062432,348132.8287793686,381887.2383244449,3870439.2035007924,5163072.392242887,7379287.139509711,526.3055265444975,9.0,9.0,11.0,6.0,5.0,1.0,5.0,11.0,12.0,6.0,3.0,1.0,2.0,10.0,1.0,5.0,1696961.5116381925,-399362.14062410407
GBR,TUR,2020,31472357.503341272,11118683.668391403,20353673.83494987,-1874297.943036861,0.0,0.0,1456673.1223507556,-7808982.053227824,6408582.418432832,235.27900898954124,4.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,1.0,2.0,3.0,1.0,6.0,4.0,2.0,676335.5619370698,-1602880.5242818447
GBR,TUR,2021,24778517.98274034,247785.1798274034,24530732.802912936,8007873.712763189,2978153.749595604,3961896.842822929,84379.220474733,24216381.08465684,287870.4930883865,707.0044497891417,2.0,2.0,5.0,3.0,5.0,3.0,2.0,6.0,8.0,5.0,2.0,1.0,3.0,7.0,1.0,2.0,6496594.790591734,-2864584.8755717957
GBR,USA,2016,54072435.7994153,24564617.231430437,29507818.567984864,10584320.615062239,1300807.0012975743,1612009.450572782,13531626.74977652,24439694.795401927,22577496.28324375,381.1275503389142,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,11917593.82376841,-2064014.9976299447
GBR,USA,2017,119669847.06408222,51346681.61590953,68323165.44817269,-4639859.967775635,0.0,0.0,3038393.0365661797,-26564946.918190934,5358721.165918177,1583.235987782219,2.0,2.0,4.0,3.0,2.0,2.0,3.0,8.0,1.0,2.0,1.0,1.0,3.0,7.0,1.0,2.0,803099.5047266599,-4640197.543411452
GBR,USA,2018,2948980.647662177,234893.44729007024,2714087.200372107,271231.55534075893,76311.89077554039,84580.90494162415,969049.9732711252,1447262.7420022464,2352483.344192139,123.09982694160001,15.0,15.0,34.0,14.0,9.0,5.0,23.0,37.0,45.0,20.0,9.0,6.0,9.0,23.0,5.0,18.0,292411.27615697886,-50600.45933390181
GBR,USA,2019,85342791.27721015,21924137.774044823,63418653.50316533,19632312.188219797,3242834.570087392,4016746.8954388346,88335.03470672353,57892699.26127688,257761.14650274566,528.5159152890732,17.0,17.0,22.0,8.0,7.0,6.0,16.0,20.0,27.0,19.0,7.0,3.0,9.0,18.0,6.0,6.0,15804892.097571792,-1074504.3623239917
GBR,USA,2020,25269530.37019953,12213404.919784006,13056125.450415526,3316255.989668505,1108592.8149235195,1487736.787549129,675597.8118895976,12205809.538794473,1877543.3168821167,130.66188268507406,17.0,17.0,23.0,16.0,5.0,7.0,8.0,22.0,23.0,11.0,5.0,7.0,4.0,20.0,3.0,8.0,3850178.929561311,-1369154.3798791885
GBR,USA,2021,60100979.32431574,22048382.268431716,38052597.055884026,2486111.3147175964,324363.60046278784,382700.5380089369,18649568.32081197,8560940.938333739,39990843.12439418,731.9738981552567,7.0,7.0,12.0,10.0,0.0,6.0,5.0,15.0,6.0,10.0,2.0,1.0,2.0,11.0,5.0,7.0,2546640.2934952523,-397073.36227448884
GBR,ZAF,2016,63908435.73110614,6777181.643640539,57131254.0874656,3996019.757482193,1559921.464145127,2077087.035592133,3621372.997077364,18892617.850595076,8807012.186818957,2230.2879767327204,4.0,4.0,5.0,2.0,0.0,1.0,3.0,7.0,7.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,4583695.24035666,-1925276.2474591257
GBR,ZAF,2017,41643108.76501957,14681593.921115488,26961514.843904085,10893838.201402659,2898847.5443278463,3897862.8269109707,258648.29625189758,52684922.01385069,945700.0492208579,721.3562611961609,3.0,3.0,5.0,1.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,0.0,1.0,5.0,2.0,0.0,13035044.161279242,-2073904.984732285
GBR,ZAF,2018,77281812.66958396,15621467.124052035,61660345.54553192,25943076.360659126,7099933.983199864,7110886.358272951,137934.5809381454,133528879.20917629,913933.4506362668,1138.1166382695558,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,26951011.006121557,-3867377.9439112186
GBR,ZAF,2019,4191847.0147118946,1515514.851257759,2676332.1634541354,783989.6818285132,139202.71424504858,194124.7138906306,2305702.021813591,1616141.9991819751,4070401.9611585704,77.11011269597614,8.0,8.0,17.0,11.0,3.0,2.0,13.0,21.0,10.0,10.0,5.0,4.0,3.0,7.0,0.0,8.0,723973.3316920496,-175154.41563202528
GBR,ZAF,2020,14963325.258876307,5764781.423992135,9198543.834884172,3126626.4413338103,321528.395231923,326514.52568094624,15227364.106503544,16900918.03524835,34926648.38047699,252.1013231022805,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3663956.5296471315,-1286584.7294239209
GBR,ZAF,2021,9536846.632897187,6382289.470428637,3154557.16246855,2877161.1099636164,1012095.777184723,1328181.6492999797,889262.4825804007,11127206.22330705,1643858.6353723821,140.52423025287325,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,3253701.691926667,-170977.5535583142
DEU,ABW,2016,329352508.3718044,120474850.86242293,208877657.50938147,124015134.19765352,10148098.396453712,13686286.663558844,3594520.703085058,430097790.55820316,6578698.877356788,1398.2788683395177,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,113287692.40121241,-45316817.941904955
DEU,ABW,2017,134468055.00037643,1344680.5500037645,133123374.45037267,-23935450.144185096,0.0,0.0,1903067.7306815328,-101984929.29986106,3742114.1252580173,2260.3782775299537,5.0,5.0,11.0,4.0,13.0,11.0,8.0,1.0,14.0,8.0,21.0,16.0,11.0,14.0,14.0,17.0,6653043.534626,-25813223.770535536
DEU,ABW,2018,214907964.87283877,166192870.65012196,48715094.22271679,24681813.10300732,3211890.567470963,4437163.01665701,998478.2201194423,131658650.15749146,3272407.958731761,840.3473767721624,3.0,3.0,5.0,1.0,6.0,4.0,1.0,0.0,0.0,1.0,2.0,6.0,3.0,2.0,6.0,1.0,25935885.88529862,-7172501.628365966
DEU,ABW,2019,21602686.893259518,18032217.4339424,3570469.45931712,-4320537.378651904,0.0,0.0,10032528.896115037,-22351331.03790936,20881951.07209544,50.92410540690719,9.0,9.0,15.0,6.0,26.0,18.0,16.0,9.0,7.0,11.0,13.0,15.0,9.0,6.0,21.0,16.0,1481277.151488214,-3548483.016666807
DEU,ABW,2020,161973137.8578542,151155878.4391391,10817259.418715078,40273695.87669649,81659.41390094178,99843.9454390715,4785746.329684818,136729302.01929,23052078.5145167,134.35820168870447,1.0,1.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,33703904.51773692,-10415854.168035407
DEU,ABW,2021,23498847.24442514,14567890.556447243,8930956.687977897,12994259.983736102,1199266.3805126257,1571426.4380868315,12692641.25465408,38900702.876238324,30634792.27234032,181.19927941732362,15.0,15.0,24.0,3.0,30.0,27.0,4.0,1.0,9.0,9.0,15.0,30.0,7.0,7.0,24.0,12.0,14605125.306903142,-6348240.215613923
DEU,AIA,2016,54833986.673850134,30758774.147543047,24075212.526307087,-2913059.7059266455,0.0,0.0,2848356.736481792,-16676167.24397893,12870755.9778777,561.0336163719716,3.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,0.0,5.0,1.0,550138.2974674369,-2956538.2976218252
DEU,AIA,2017,5400791.692716051,2938470.790734117,2462320.901981934,1794645.0565926011,323457.57425949565,375648.63326036284,154798.59045195038,4883184.785792736,532563.0435848689,90.63396056561803,1.0,1.0,3.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,0.0,2079580.576996906,-653504.1816852674
DEU,AIA,2018,4267792.936430964,1141734.1910086267,3126058.745422337,2010855.8014819187,274499.05863281613,287003.8808616138,28770227.708956726,8309057.839625861,121015191.58226319,56.644063783419405,20.0,20.0,28.0,5.0,32.0,20.0,9.0,2.0,4.0,12.0,11.0,31.0,16.0,8.0,31.0,4.0,1635387.5915748584,-921029.6861664583
DEU,AIA,2019,12262170.857122973,7271569.814339444,4990601.042783529,524302.5721432318,7436.8699469767935,7727.330545713311,779132.9875403685,2311147.6546317227,1677886.1012243656,165.65432761011186,9.0,9.0,14.0,4.0,27.0,11.0,5.0,3.0,5.0,9.0,7.0,16.0,8.0,2.0,16.0,2.0,486322.5707763181,-216295.54924674504
DEU,AIA,2020,54428292.508646294,33989876.62382362,20438415.884822678,32353036.761800654,3307901.7607047576,3959622.0539846346,25260.625816023432,164749175.13708493,46787.365467143776,1314.506907183461,15.0,15.0,20.0,4.0,36.0,21.0,6.0,4.0,3.0,9.0,17.0,24.0,6.0,5.0,11.0,9.0,35709969.554624245,-10838069.648927288
DEU,AIA,2021,60532955.97081229,33591167.57826559,26941788.3925467,36524212.71030465,5574611.0273465635,7156849.080058386,467463.0416676572,193169170.9528447,1311099.1301276023,210.00243099176598,2.0,2.0,5.0,0.0,7.0,3.0,1.0,2.0,0.0,2.0,3.0,6.0,1.0,1.0,4.0,3.0,42565164.76524464,-7560457.766260065
DEU,AND,2016,73467184.30410145,63929078.59098018,9538105.713121273,54538343.11934091,6143922.048210925,6421697.085667503,1067065.6887690218,304616710.1196041,3731686.0470935325,252.65362424980802,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,1.0,0.0,2.0,2.0,56423098.93298347,-6541922.411753417
DEU,AND,2017,26931536.3416939,24532797.062730674,2398739.278963228,21155415.993083756,4276196.027871792,5878357.901141057,1995485.0236166487,42863579.40330286,3782204.7728426554,79.34300297196279,6.0,6.0,9.0,3.0,29.0,11.0,9.0,0.0,5.0,15.0,10.0,16.0,7.0,8.0,7.0,4.0,23655029.20684507,-4548352.1254141675
DEU,AND,2018,9746178.064680781,4804142.247651045,4942035.817029736,6421719.849401212,244795.3081579533,283428.369282616,823497.1917004554,28694996.170436934,1621510.4099555747,120.86887662602204,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5191786.116119078,-1406175.998229369
DEU,AND,2019,22984944.67122291,14500464.416574067,8484480.254648844,5479594.267336748,821164.1991451881,1135362.4025720602,378042.2561075065,30017028.6996409,1031186.1832636811,427.1683629883865,6.0,6.0,10.0,2.0,11.0,13.0,6.0,0.0,2.0,1.0,6.0,11.0,8.0,1.0,4.0,1.0,5598977.233586583,-1092485.057114323
DEU,AND,2020,13240960.736262538,5832355.210492059,7408605.525770478,3779794.4719065847,514967.9421502106,519773.4294615419,5324289.797783561,14532386.843163969,14170159.36193469,95.22120335275466,2.0,2.0,6.0,2.0,7.0,7.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,3.0,2.0,0.0,4426795.894609214,-957345.2590493469
DEU,AND,2021,10630978.685042249,2641398.8878310686,7989579.79721118,5875620.134122855,1222519.940219455,1438666.0115358585,1177829.7740309273,33852875.098397315,2840549.8531031907,125.00935764952352,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,6349936.986772268,-418477.8252567322
DEU,ANT,2016,3789474.9592173975,1798323.878317689,1991151.0808997084,987472.3874334926,129738.4880464494,132967.3593905097,2980225.708080455,2067467.258314067,12316684.992614383,46.98625336660207,10.0,10.0,11.0,4.0,9.0,9.0,3.0,0.0,0.0,4.0,7.0,15.0,4.0,3.0,10.0,4.0,1035430.5056241994,-303908.1142259602
DEU,ANT,2017,159294815.7599588,93205890.45289464,66088925.30706415,78627329.93396981,0.0,0.0,1064642.4256503363,440443856.9142493,4396355.950407343,941.2654643186826,6.0,6.0,7.0,0.0,7.0,3.0,4.0,1.0,1.0,5.0,8.0,8.0,2.0,2.0,7.0,3.0,71930787.0843356,-23665958.821846247
DEU,ANT,2018,10932167.403742677,7228641.141054725,3703526.262687952,-1012827.5223501825,0.0,0.0,3738055.501469728,-4017030.9561925586,7110036.773931301,121.91394103754392,3.0,3.0,5.0,2.0,12.0,3.0,1.0,0.0,1.0,5.0,2.0,7.0,0.0,2.0,2.0,2.0,363135.00368317956,-1047367.6684313267
DEU,ANT,2019,99228388.80438423,58297644.47808963,40930744.3262946,17950079.71777844,3187643.7163335215,3491807.6200396316,567808.8491110438,44722461.11122744,2325798.433805602,591.7041317596867,2.0,2.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,0.0,2.0,0.0,16838226.495883185,-1976168.431808832
DEU,ANT,2020,52404929.69535725,35066492.76417659,17338436.931180656,7735178.541207146,1576547.5658762767,2072761.5557891515,225926.8330452847,26734474.100534674,1800634.235329281,659.1179829047478,12.0,12.0,13.0,2.0,18.0,18.0,6.0,3.0,2.0,4.0,7.0,20.0,4.0,5.0,6.0,3.0,7076529.386950395,-3097203.6952408026
DEU,ANT,2021,152644201.31071347,112338302.53053331,40305898.780180156,88940841.53318825,0.0,0.0,984563.4873174126,366293233.8549064,4341963.853593841,549.3671607001922,2.0,2.0,4.0,2.0,6.0,6.0,5.0,2.0,6.0,4.0,3.0,9.0,4.0,3.0,1.0,6.0,93968848.65138051,-39920122.80766444
DEU,ARE,2016,67840137.64349268,14316423.852265757,53523713.79122692,10462518.750733035,903504.5134939336,1025313.8498276714,936688.423111802,35621297.02180655,5583255.515928667,1011.1559697823923,13.0,13.0,17.0,4.0,20.0,15.0,2.0,1.0,4.0,5.0,8.0,21.0,9.0,3.0,15.0,4.0,8594970.985659987,-2980976.350545025
DEU,ARE,2017,52300404.63332259,32172737.49233606,20127667.14098653,30152424.800209224,3077406.456987537,3965693.621643406,469922.1289655809,89416638.15184616,1760503.3009431802,361.4196956158919,2.0,2.0,3.0,0.0,4.0,3.0,3.0,1.0,3.0,0.0,1.0,4.0,2.0,1.0,2.0,1.0,29367516.92732816,-8514191.875421662
DEU,ARE,2018,37753567.28534091,21916837.708132073,15836729.577208841,1027447.0728897471,139387.7466766656,178721.5752648614,28827500.01575304,4653683.891044605,88245850.73393537,781.6981173424621,1.0,1.0,3.0,1.0,5.0,5.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,6.0,1.0,878038.8091959672,-444685.71196575195
DEU,ARE,2019,10163684.151520949,5845670.558081578,4318013.59343937,3414342.8780027577,468801.63194087934,513441.50252767163,4382092.149882374,17217151.399753515,7724349.149457041,235.88804653230244,2.0,2.0,4.0,1.0,6.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,2.0,3647628.906101726,-249606.94008898293
DEU,ARE,2020,211047196.0887843,174071776.26598093,36975419.82280338,110171917.84922108,5147075.045508975,5314995.744237341,2427267.1165156546,250181911.00231722,13049542.177052215,514.121190587059,7.0,7.0,14.0,2.0,21.0,19.0,5.0,2.0,3.0,5.0,9.0,18.0,6.0,1.0,11.0,4.0,112424592.69613221,-50186869.79110035
DEU,ARE,2021,4396348.482851397,3424007.993274769,972340.4895766282,358630.8363027171,25789.486476270726,32234.486089359256,94900.95637536187,1452749.2534076192,932560.6345778441,33.15046674096589,5.0,5.0,11.0,4.0,15.0,13.0,3.0,2.0,4.0,1.0,4.0,18.0,5.0,2.0,6.0,3.0,307916.16014093976,-117423.93052668811
DEU,ATG,2016,58813437.28628146,36071355.00489079,22742082.28139067,29930112.292204138,1230660.5535155886,1597719.6943954276,425447.4397325511,63964912.58681897,1427658.3247681349,357.1622483457991,4.0,4.0,9.0,4.0,12.0,9.0,4.0,2.0,3.0,4.0,5.0,9.0,3.0,2.0,5.0,1.0,35347836.38008153,-3665132.1872295723
DEU,ATG,2017,50423602.037630826,34776944.91768471,15646657.119946118,8622494.362075936,151598.64589473396,158420.0496837254,1678368.1190406454,51375068.15609933,3726279.859142009,253.19311555229766,2.0,2.0,3.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,3.0,7.0,2.0,0.0,2.0,1.0,8591085.525257217,-2459872.259303552
DEU,ATG,2018,14396428.735422896,12154600.39881619,2241828.336606706,6949295.766386556,426384.42114824965,515819.9060292032,687926.3383003036,16574119.84908669,1371384.7883525111,53.71858189973019,3.0,3.0,6.0,1.0,7.0,8.0,4.0,1.0,0.0,2.0,5.0,6.0,2.0,1.0,4.0,2.0,6007570.666533808,-3054063.593637561
DEU,ATG,2019,42466848.36756336,27619240.303776514,14847608.063786846,-2840298.0967516354,0.0,0.0,123505.2829777233,-15863703.149511376,514351.705911409,461.9166113867878,8.0,8.0,11.0,2.0,11.0,15.0,3.0,4.0,1.0,2.0,7.0,10.0,3.0,4.0,12.0,4.0,339679.9650787409,-3374333.3852450997
DEU,ATG,2020,10094115.485425645,6388687.943867221,3705427.5415584254,-831957.5381845237,0.0,0.0,2494160.025492371,-4404093.739665757,4460865.890996319,102.06793319414754,4.0,4.0,5.0,6.0,10.0,6.0,1.0,1.0,6.0,5.0,4.0,6.0,4.0,2.0,3.0,2.0,140508.2847232742,-988601.058521175
DEU,ATG,2021,32787172.99649589,10541225.64792974,22245947.348566152,5120312.11047132,446093.7621567509,573242.0688099605,1415289.834636494,20257769.227607578,4863657.343600323,213.8833394915661,2.0,2.0,4.0,0.0,0.0,6.0,1.0,2.0,1.0,4.0,3.0,5.0,1.0,1.0,2.0,2.0,6096750.58247415,-2371095.0434083277
DEU,AUS,2016,15459998.67000012,3670493.7900213758,11789504.879978744,947997.2553283478,60381.313062056106,71709.74020010182,83492206.61814696,1901466.3798614722,260129100.87266272,119.09549705187906,3.0,3.0,6.0,4.0,4.0,5.0,9.0,4.0,8.0,7.0,11.0,1.0,2.0,7.0,0.0,2.0,1091259.9580864983,-375077.1936776327
DEU,AUS,2017,17569821.175672583,709928.9273768868,16859892.2482957,4092327.500597443,774244.7890277304,839149.8587712363,65291.71965115988,9363723.804881522,407355.3457169595,235.2956123818201,2.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4823258.261002427,-1257089.0853324137
